DateTime,Depth,temp,OXY_oxy
7/3/2019,3,26.3421,224.065625
7/3/2019,4,20.8327,224.85
7/3/2019,5,15.4214,253.4875
7/3/2019,6,12.6982,245.2875
7/3/2019,7,10.7655,2.95
7/3/2019,8,9.3728,4.196875
7/3/2019,9,8.8494,2.98125
7/3/2019,10,8.5416,2.653125
7/3/2019,11,8.4797,2.53125
7/10/2019,0.1,28.1836,138.809375
7/10/2019,1,27.571,240.215625
7/10/2019,2,27.3902,232.45625
7/10/2019,3,25.7954,223.903125
7/10/2019,4,21.1236,195.30625
7/10/2019,5,16.0932,229.971875
7/10/2019,6,12.5341,161.8375
7/10/2019,7,10.4709,5.803125
7/10/2019,8,9.3041,3.73125
7/10/2019,9,8.7907,2.4125
7/10/2019,10,8.5525,3.290625
7/10/2019,11,8.4297,2.671875
7/11/2019,0.1,25.7117,201.659375
7/11/2019,1,27.3463,232.66875
7/11/2019,2,27.4726,182.55
7/11/2019,3,25.9175,217.09375
7/11/2019,4,21.2108,189.4125
7/11/2019,5,16.8678,220.428125
7/11/2019,6,12.7866,168.9083438
7/11/2019,7,10.5685,2.796875
7/11/2019,8,9.2661,3.921875
7/11/2019,9,8.74105,2.75625
7/11/2019,10,8.4707,2.484375
7/11/2019,11,8.4528,1.9875
7/18/2019,0.1,27.6706,273.24375
7/18/2019,1,27.591,275.975
7/18/2019,2,25.0011,402.659375
7/18/2019,3,18.1694,361.309375
7/18/2019,4,14.0794,103.3
7/18/2019,5,11.2025,168.25
7/18/2019,6,11.1798,171.675
7/18/2019,7,11.1791,172.865625
7/18/2019,8,11.1855,172.7375
7/18/2019,9,11.148,172.2125
7/18/2019,10,11.1828,171.7375
7/18/2019,11,11.1828,171.7375
7/24/2019,0.1,26.0561,216.465625
7/24/2019,1,25.8679,217.03125
7/24/2019,2,25.8065,214.728125
7/24/2019,3,25.7339,217.490625
7/24/2019,4,21.4965,183.91875
7/24/2019,5,16.9726,90.3375
7/24/2019,6,13.6798,4.371875
7/24/2019,7,10.9503,3.878125
7/24/2019,8,9.4404,3.3375
7/24/2019,9,8.9183,2.990625
7/24/2019,10,8.6066,2.615625
7/24/2019,11,8.60355,2.65625
8/1/2019,0.1,27.0254,226.45
8/1/2019,1,26.7379,226.534375
8/1/2019,2,26.5792,223.828125
8/1/2019,3,25.6507,196.025
8/1/2019,4,22.8162,129.390625
8/1/2019,5,18.0686,37.165625
8/1/2019,6,13.4571,3.025
8/1/2019,7,11.3305,2.878125
8/1/2019,8,9.6165,2.4875
8/1/2019,9,8.97,2.36875
8/1/2019,10,8.769,2.11875
8/1/2019,11,8.714,2.05625
8/8/2019,0.1,26.9442,206.471875
8/8/2019,1,26.8879,168.25
8/8/2019,2,26.7993,231.2875
8/8/2019,3,26.6975,215.925
8/8/2019,4,22.7142,11.846875
8/8/2019,5,18.4449,2.971875
8/8/2019,6,13.5378,2.590625
8/8/2019,7,11.206,2.365625
8/8/2019,8,9.6973,2.240625
8/8/2019,9,9.1156,2.128125
8/8/2019,10,8.7824,2.23125
8/8/2019,11,8.924788,1.967830938
8/14/2019,0.1,27.4883,231.746875
8/14/2019,1,27.3864,233.740625
8/14/2019,2,27.2494,234.696875
8/14/2019,3,26.9558,230.88125
8/14/2019,4,22.0459,15.096875
8/14/2019,5,17.7435,3.54375
8/14/2019,6,14.0387,2.6125
8/14/2019,7,11.6069,2.465625
8/14/2019,8,10.0269,2.18125
8/14/2019,9,9.2186,2.075
8/14/2019,10,8.8182,1.79375
8/14/2019,11,8.8042,1.92625
8/22/2019,0.1,30.1973,232.740625
8/22/2019,1,29.5234,222.221875
8/22/2019,2,28.6986,212.196875
8/22/2019,3,28.6148,193.91875
8/22/2019,4,27.4215,185.003125
8/22/2019,5,18.5487,0.3125
8/22/2019,6,15.3216,4.825
8/22/2019,7,12.1771,6.778125
8/22/2019,8,10.3736,5.990625
8/22/2019,9,9.3787,4.415625
8/22/2019,10,8.975,3.546875
8/22/2019,11,8.8714,3.021875
9/4/2019,0.1,27,276.875
9/4/2019,1,26.2,281.5625
9/4/2019,2,25.6,277.5
9/4/2019,3,24.5,270.3125
9/4/2019,4,23.6,180
9/4/2019,5,22.1,24.0625
9/4/2019,6,17.7,16.25
9/4/2019,7,14.5,15.9375
9/4/2019,8,11.2,16.5625
9/4/2019,9,9.9,16.5625
9/4/2019,10,9.4,16.875
9/4/2019,11,9,16.875
9/20/2019,0.1,23.7523,167.99375
9/20/2019,1,23.3826,124.734375
9/20/2019,2,23.0575,132.209375
9/20/2019,3,22.843,145.603125
9/20/2019,4,22.4368,129.275
9/20/2019,5,18.8374,4.2625
9/20/2019,6,14.4786,3.44375
9/20/2019,7,11.3465,2.659375
9/20/2019,8,10.0938,2.353125
9/20/2019,9,9.4688,1.946875
9/20/2019,10,9.1319,1.96875
9/20/2019,11,9.12375,1.8234375
10/4/2019,0.1,25.4039,183.44375
10/4/2019,1,25.1493,184.8125
10/4/2019,2,24.774,181.478125
10/4/2019,3,22.5303,76.146875
10/4/2019,4,21.2242,4.6625
10/4/2019,5,16.6822,1.603125
10/4/2019,6,14.278,1.59375
10/4/2019,7,11.3261,1.715625
10/4/2019,8,10.0712,1.278125
10/4/2019,9,9.4669,1.3625
10/4/2019,10,9.2809,1.28125
10/4/2019,11,9.388525,1.24765625
10/7/2019,0.1,21.5671,148.603125
10/7/2019,1,21.3515,136.125
10/7/2019,2,21.3259,133.446875
10/7/2019,3,21.2095,146.85625
10/7/2019,4,20.9557,110.86875
10/7/2019,5,16.8248,2.253125
10/7/2019,6,13.9193,1.703125
10/7/2019,7,11.0672,1.528125
10/7/2019,8,10.0061,1.3875
10/7/2019,9,9.5091,1.36875
10/7/2019,10,9.2377,1.36875
10/7/2019,11,9.2377,1.36875
10/18/2019,0.1,15.549,119.609375
10/18/2019,1,15.4716,157.190625
10/18/2019,2,15.4268,156.6125
10/18/2019,3,15.4186,156.80625
10/18/2019,4,15.3841,157.5125
10/18/2019,5,15.376,156.8625
10/18/2019,6,15.3327,157.10625
10/18/2019,7,14.2056,156.278125
10/18/2019,8,9.8909,4.16875
10/18/2019,9,9.538,3.528125
10/18/2019,10,9.3056,2.95
10/18/2019,11,9.3056,2.95
10/28/2019,0.1,14.8336,165.271875
10/28/2019,1,14.7953,168.653125
10/28/2019,2,14.6984,161.68125
10/28/2019,3,14.5723,152.50625
10/28/2019,4,14.5014,149.984375
10/28/2019,5,14.2945,135.3875
10/28/2019,6,14.1368,122.903125
10/28/2019,7,13.8396,88.078125
10/28/2019,8,11.6501,3.071875
10/28/2019,9,9.6618,2.028125
10/28/2019,10,9.3228,1.734375
10/28/2019,11,9.3228,1.734375
11/15/2019,0.1,8.1456,211.14375
11/15/2019,1,8.1309,211.41875
11/15/2019,2,8.1249,210.446875
11/15/2019,3,8.1219,210.49375
11/15/2019,4,8.1032,210.346875
11/15/2019,5,8.0794,208.471875
11/15/2019,6,8.075,208.6625
11/15/2019,7,8.0743,208.784375
11/15/2019,8,8.072,209.265625
11/15/2019,9,8.0578,208.79375
11/15/2019,10,8.06375,206.7765625
11/15/2019,11,8.06375,206.7765625
12/6/2019,0.1,5.0639,254.55625
12/6/2019,1,5.0431,254.865625
12/6/2019,2,5.0569,255.221875
12/6/2019,3,5.0465,254.95625
12/6/2019,4,5.0178,255.1125
12/6/2019,5,5.0222,255.71875
12/6/2019,6,5.0074,254.175
12/6/2019,7,5.004,253.903125
12/6/2019,8,4.9793,254.821875
12/6/2019,9,4.9815,253.70625
12/6/2019,10,4.9797,253.85
12/6/2019,11,4.9797,253.85
